ID,CHK_ACCT,DURATION,HISTORY,NEW_CAR,USED_CAR,FURNITURE,RADIO_TV,EDUCATION,RETRAINING,AMOUNT,SAV_ACCT,EMPLOYMENT,INSTALL_RATE,MALE_DIV,MALE_SINGLE,MALE_MAR_or_WID,CO_APPLICANT,GUARANTOR,PRESENT_RESIDENT,REAL_ESTATE,PROP_UNKN_NONE,AGE,OTHER_INSTALL,RENT,OWN_RES,NUM_CREDITS,JOB,NUM_DEPENDENTS,TELEPHONE,FOREIGN,RESPONSE
943,0,12,3,0,0,1,0,0,1,2906,4,2,3,0,1,0,0,0,4,0,0,31,0,,0,1,2,1,0,0,1
944,2,11,2,1,0,0,0,0,0,2398,0,2,3,0,0,0,0,0,2,0,0,25,0,0,1,1,2,1,0,0,0
945,1,43,4,0,0,0,1,0,0,2186,0,4,3,0,1,0,1,0,4,0,0,42,1,1,1,1,2,1,1,0,1
946,3,38,2,0,0,0,0,0,0,1465,0,4,4,0,1,0,0,0,1,0,0,27,0,0,1,1,2,1,0,0,1
947,0,13,4,0,0,1,0,0,0,2769,0,1,1,0,0,0,0,0,3,0,0,33,0,1,0,1,2,1,0,0,1
948,0,13,2,0,0,1,1,0,0,4064,0,1,3,0,0,0,0,0,4,0,0,18,0,1,0,1,2,2,0,0,0
949,1,10,2,0,1,0,0,0,0,5388,0,1,3,0,1,0,0,0,3,0,0,20,0,1,0,1,2,1,0,0,0
950,3,25,2,0,0,0,0,0,1,3286,0,4,3,0,1,0,0,0,1,0,0,35,0,0,1,1,2,1,1,0,1
951,3,24,1,1,1,1,1,0,0,2305,1,2,1,0,1,0,0,0,2,0,0,27,0,0,1,1,3,1,1,0,1
952,3,9,2,0,0,0,0,0,0,478,0,0,1,0,1,0,0,0,4,0,1,25,0,1,1,1,2,1,1,0,1
953,3,28,3,0,0,0,0,0,1,8368,2,2,3,0,0,0,0,0,4,0,0,59,0,0,1,1,2,2,1,0,1
954,3,19,2,0,0,0,1,0,0,567,0,3,2,0,0,0,0,0,4,1,0,42,0,0,1,1,2,1,1,0,0
955,0,12,2,0,0,0,1,0,0,2183,0,2,3,0,0,0,0,0,2,1,0,24,0,0,1,1,1,1,0,0,0
956,1,11,2,0,0,0,0,0,0,5436,0,2,2,1,0,0,1,0,2,0,0,33,0,0,1,1,2,1,0,0,0
957,0,41,2,0,1,0,0,0,0,12240,0,0,2,1,0,0,0,0,2,0,0,40,0,0,0,1,3,1,1,0,1
958,3,17,4,0,0,0,0,0,0,2159,0,1,1,0,0,0,0,0,3,0,0,31,0,0,1,1,1,1,0,0,0
959,0,14,2,0,0,1,1,0,0,2214,4,2,3,0,1,1,0,0,4,0,0,37,0,0,1,1,1,2,0,0,1
960,3,13,2,1,0,0,0,0,0,2414,0,1,2,0,0,0,0,0,4,0,0,48,0,0,1,1,1,1,0,0,0
961,2,8,2,0,0,1,0,0,0,2483,0,4,1,1,0,0,0,0,2,0,0,33,0,1,1,1,2,1,1,0,1
962,1,15,2,1,0,1,0,0,0,3319,4,1,1,0,0,0,0,0,1,1,0,24,0,1,0,1,2,1,0,0,0
963,1,24,4,0,0,0,1,0,0,9605,4,2,2,0,1,0,0,1,2,0,0,26,0,0,1,1,1,1,0,0,1
964,3,15,2,1,1,0,0,0,1,7025,0,4,1,0,1,0,0,0,4,1,1,37,0,0,1,3,3,2,1,0,1
965,3,14,4,0,1,0,0,0,0,8168,0,4,1,0,1,0,0,0,4,0,1,30,0,0,1,1,3,1,0,0,0
966,3,11,4,0,0,0,0,0,0,2969,1,3,2,0,1,0,0,0,4,0,0,30,0,0,0,1,2,1,0,0,0
967,2,23,3,0,0,0,0,0,0,12593,0,1,2,0,1,0,0,0,4,0,1,26,0,1,0,1,2,1,1,0,0
968,3,16,2,0,0,0,0,0,0,1284,4,1,3,0,1,0,0,0,2,0,0,51,0,0,1,1,2,1,0,0,1
969,3,6,2,1,0,0,1,0,0,1583,0,2,0,0,0,0,0,0,2,0,0,24,0,0,1,1,2,1,0,1,0
970,0,23,2,0,0,1,0,1,0,2293,0,4,2,0,0,0,1,0,1,0,1,23,1,0,1,1,2,1,0,0,0
971,1,16,4,1,0,0,1,0,0,1044,0,2,3,0,0,0,0,0,1,0,0,18,0,1,0,1,1,1,0,0,1
972,3,15,2,0,0,1,0,0,0,6656,0,0,0,0,1,0,0,0,4,0,0,24,0,0,1,1,2,1,0,0,1
973,3,23,3,0,0,0,0,0,0,1355,4,0,2,0,0,0,0,0,4,0,0,25,0,0,1,1,3,1,1,0,0
974,1,8,2,1,0,0,0,0,0,1425,0,1,3,1,0,0,0,1,1,1,0,28,0,0,1,1,2,1,0,0,1
975,3,25,2,0,0,1,1,0,0,2051,0,1,3,0,0,0,0,0,4,0,0,34,0,0,1,1,2,1,0,0,1
976,0,15,2,0,0,0,0,1,1,3371,0,1,0,1,0,0,0,0,4,0,0,22,0,0,1,1,2,1,0,0,1
977,3,11,2,0,0,0,0,0,0,3736,2,4,2,0,0,0,0,0,4,1,0,44,0,0,1,1,2,2,1,0,1
978,0,11,4,1,0,0,0,0,0,3835,4,4,3,0,1,0,0,0,4,1,0,37,0,0,1,1,2,2,1,0,0
979,0,52,1,1,0,0,0,0,0,4166,0,0,2,0,1,0,0,0,4,0,1,24,1,0,0,1,2,1,1,0,0
980,1,15,4,0,0,0,0,1,0,722,3,2,3,1,1,0,0,0,2,0,0,30,0,0,1,1,2,1,0,0,1
981,3,12,2,0,0,0,1,0,0,3994,2,1,4,1,0,0,0,0,4,0,0,26,0,0,0,2,2,1,1,0,1
982,3,22,2,0,0,0,0,0,0,2112,0,2,3,0,1,0,0,0,4,0,0,28,1,1,0,1,2,1,1,0,0
983,3,10,4,1,0,0,0,0,1,1120,0,4,3,0,1,1,0,0,3,0,0,52,0,0,1,1,2,1,0,0,0
984,3,27,3,0,0,0,0,0,0,1061,4,4,3,0,1,0,0,0,4,1,0,32,0,0,1,2,2,1,0,0,1
985,3,13,2,0,0,0,1,0,0,9999999,0,2,1,0,1,1,0,0,3,1,0,35,0,0,1,1,1,1,1,0,1
986,1,10,2,1,0,0,0,0,0,1439,0,3,4,0,0,0,0,0,2,0,0,33,0,0,1,1,2,1,0,0,1
987,1,13,2,0,0,0,0,0,0,706,0,3,2,0,0,1,0,1,1,1,0,22,0,0,1,1,1,1,0,0,0
988,2,23,2,1,0,0,0,0,0,1492,4,1,1,0,0,0,0,0,3,0,0,55,1,1,0,2,2,1,0,0,0
989,3,32,3,0,1,0,0,0,1,7956,0,2,2,0,1,0,0,0,2,0,0,45,1,0,1,1,2,1,1,0,1
990,3,6,2,1,0,0,0,0,0,4126,0,0,2,1,0,0,0,0,1,0,0,35,0,0,1,1,2,1,1,0,1
991,0,40,2,0,0,1,0,0,0,2626,0,4,3,0,1,0,0,0,4,0,1,36,1,0,0,1,2,2,0,0,1
992,1,18,1,0,0,0,0,0,0,5701,4,2,2,0,1,0,0,0,1,0,0,32,0,0,0,1,1,1,1,0,1
993,0,53,2,0,0,0,0,0,0,7813,0,2,3,1,0,0,0,0,4,0,0,25,1,0,0,1,3,1,0,0,0
994,0,7,2,1,0,0,0,0,0,1411,4,2,2,0,1,0,0,0,2,0,0,25,0,0,0,1,2,1,0,0,1
995,3,21,3,1,0,1,0,0,0,1765,0,4,2,0,1,0,0,0,2,0,0,34,0,0,1,2,2,2,0,0,0
996,0,19,2,0,0,0,1,0,0,1087,0,2,2,0,0,0,0,1,1,1,0,26,0,0,1,1,2,1,0,0,0
997,3,25,2,0,0,0,0,0,0,3304,3,2,3,0,0,0,0,0,1,0,0,39,0,0,1,1,2,1,1,0,1
998,0,21,2,0,0,0,0,0,0,2339,0,1,2,0,1,0,0,0,1,0,0,24,0,1,0,1,2,1,0,0,0
999,3,10,4,0,0,0,1,0,0,308,0,3,2,0,0,0,0,0,4,0,0,41,0,0,1,1,3,1,1,0,1
1000,1,23,2,0,0,0,0,0,0,3216,2,2,1,0,1,0,0,0,3,0,0,37,1,0,1,1,2,2,0,0,1
1001,3,22,4,1,0,0,0,0,0,2556,0,4,1,0,1,0,0,0,4,1,1,65,0,1,0,1,3,1,0,0,1
1002,3,23,4,0,0,0,1,0,0,1444,3,4,2,0,1,0,0,0,4,1,0,59,0,0,1,1,2,2,0,0,1
1003,3,35,4,0,1,0,1,0,0,2426,3,2,3,0,1,0,0,0,4,0,0,44,1,0,1,1,2,1,1,0,1
1004,3,24,2,0,0,1,0,0,0,8745,1,4,2,0,0,0,0,0,4,0,1,999,0,1,0,1,2,1,1,0,0
1005,3,50,2,0,0,0,1,0,0,1783,0,2,3,0,0,0,0,0,2,0,0,24,0,1,0,1,2,1,0,1,0
1006,1,24,2,0,0,1,0,0,0,883,0,2,3,0,0,1,0,0,1,0,0,25,0,0,1,1,1,1,0,0,0
1007,3,36,4,0,0,0,0,0,0,6556,4,0,2,0,1,0,0,1,4,0,0,37,1,0,0,2,3,1,1,0,1
1008,1,29,4,0,0,0,0,0,1,2501,0,3,3,0,1,0,0,0,4,0,0,52,1,0,1,1,2,1,1,0,0
1009,3,8,2,0,0,0,1,0,0,2586,0,2,3,0,0,1,0,0,3,1,0,34,0,0,1,1,1,1,0,0,1
1010,0,46,2,1,0,0,0,0,0,1021,0,1,1,0,1,0,0,0,4,0,0,49,0,0,1,1,2,2,1,0,0
1011,2,7,4,1,0,0,0,0,0,1222,0,4,4,0,1,0,0,0,3,1,0,46,0,0,1,1,1,1,0,0,1
1012,1,20,0,1,0,0,0,0,0,3827,0,1,3,0,0,0,0,0,2,0,0,19,1,0,1,1,1,1,0,0,0
1013,3,12,2,0,0,0,0,0,0,9116,0,2,2,0,0,0,0,0,4,0,1,38,0,0,1,1,1,1,0,0,0
1014,0,17,2,0,0,1,0,0,0,1289,4,3,2,0,0,0,0,0,3,0,0,35,0,1,0,1,2,1,0,0,1
1015,1,8,2,0,0,0,1,0,0,1603,1,4,2,0,0,1,0,0,1,0,0,35,0,0,1,1,3,1,0,0,1
1016,1,34,3,0,0,1,0,0,0,3659,4,1,2,0,1,0,0,0,2,0,0,39,0,0,1,1,2,1,0,0,0
1017,0,17,2,0,0,1,0,0,0,2100,1,1,3,0,1,0,0,0,4,1,0,31,1,0,1,1,2,1,1,0,1
1018,3,13,4,0,0,0,0,0,0,3631,0,4,1,0,0,0,0,0,4,0,0,31,0,1,1,1,2,1,0,0,1
1019,0,10,3,0,0,0,0,0,0,1783,0,0,3,0,1,0,0,0,4,0,0,25,0,0,1,1,2,1,1,0,1
1020,0,44,2,0,0,0,0,0,0,1055,2,4,3,0,1,0,0,0,2,0,0,45,1,0,1,1,3,1,0,0,1
1021,3,38,4,0,0,0,0,0,0,2763,2,1,3,0,1,0,0,0,4,0,0,31,0,0,1,1,2,1,1,0,1
1022,3,6,2,0,0,0,1,0,0,1027,0,2,1,0,0,1,0,0,3,1,0,26,0,0,1,1,2,1,0,0,1
1023,3,21,4,0,0,0,1,0,0,2606,2,2,3,0,1,0,0,0,4,0,0,32,0,0,1,1,1,1,1,0,1
1024,3,42,3,1,0,0,0,0,0,3392,0,4,3,0,0,0,0,0,2,0,1,32,0,0,1,1,2,1,0,0,1
1025,3,10,4,0,0,0,1,0,0,4874,1,1,4,0,1,0,0,0,3,0,0,24,1,0,1,1,2,2,0,0,0
1026,1,44,4,0,1,0,0,0,0,7294,4,4,1,0,0,0,0,0,2,0,1,59,0,0,1,1,3,1,1,0,1
1027,1,44,3,0,0,0,0,0,0,10642,0,4,2,0,1,0,0,0,4,0,1,36,0,0,0,1,2,1,0,0,0
1028,0,15,4,1,0,0,0,0,0,916,3,4,4,0,0,0,0,0,3,0,0,28,0,0,1,1,1,1,0,0,1
1029,0,9,4,0,0,0,0,0,0,1082,4,0,0,0,0,0,1,0,3,0,0,34,0,0,1,2,2,1,1,0,1
1030,3,16,2,0,1,0,0,0,1,1647,0,3,2,1,0,0,0,0,2,0,0,24,0,1,1,2,2,1,1,0,1
1031,1,28,1,1,0,0,0,0,0,8613,0,4,1,0,1,0,0,0,4,0,1,37,0,1,0,1,1,2,0,0,0
1032,3,26,4,0,0,0,0,0,0,761,2,4,3,0,1,0,0,0,4,0,1,56,1,0,0,2,2,1,0,0,1
1033,3,9,2,0,0,0,0,0,0,1815,4,1,3,0,0,0,0,0,2,0,0,33,0,0,1,1,2,1,0,0,1
1034,0,21,3,0,0,0,0,0,0,2250,4,1,2,0,0,0,0,0,1,0,0,19,0,1,1,1,2,1,0,0,0
1035,1,33,3,0,0,0,0,0,1,13328,0,2,3,0,1,0,0,0,2,0,1,39,0,0,1,2,3,1,1,0,0
1036,0,10,2,0,1,0,1,0,0,2287,2,2,1,0,0,0,0,0,4,0,0,28,0,1,0,1,3,1,0,0,1
1037,2,21,2,0,0,0,0,0,0,2133,1,4,3,0,0,0,0,0,2,0,0,46,0,0,1,1,2,1,1,0,0
1038,3,11,2,0,0,0,1,0,0,2009,0,2,3,0,0,1,0,0,2,0,0,25,0,0,1,1,1,1,0,0,1
1039,3,29,4,0,0,0,0,,0,3413,0,4,3,0,1,0,0,0,4,0,0,36,0,0,1,1,3,1,1,0,1
1040,3,6,2,1,0,0,0,0,0,1349,4,2,3,0,0,0,0,0,2,0,0,30,0,0,1,1,2,1,0,0,1
1041,0,45,4,0,0,0,1,0,0,6040,0,2,0,0,0,1,0,0,1,0,0,26,0,0,1,1,1,1,0,1,1
1042,3,26,2,0,0,1,0,0,0,1067,1,2,4,0,0,0,0,0,4,0,0,36,0,0,1,1,1,1,1,0,0
1043,3,2,2,0,0,0,1,0,0,3413,1,2,2,0,1,0,0,0,2,1,0,24,0,0,1,1,2,1,0,0,1
1044,0,15,2,1,0,0,1,0,0,1263,0,4,2,0,0,0,0,0,3,1,0,33,0,1,1,1,2,1,0,0,1
1045,0,22,0,1,0,1,0,0,0,6495,0,3,2,1,1,0,0,0,4,0,0,37,0,0,1,1,3,2,1,0,1
1046,1,25,2,1,0,0,1,0,0,4219,4,1,3,0,1,0,0,0,4,0,1,41,1,0,0,1,2,1,1,0,1
1047,3,14,4,0,0,0,1,0,0,1052,2,1,3,0,1,0,0,0,4,1,0,42,0,1,1,1,2,1,0,0,1
1048,0,23,2,0,0,0,1,0,0,1784,0,3,1,0,0,0,0,0,4,0,0,55,0,1,0,1,2,1,1,0,0
1049,3,49,0,1,0,0,0,0,0,1355,4,3,3,0,1,0,0,0,2,0,0,28,1,0,1,1,3,1,0,0,0
1050,1,45,2,1,0,0,0,0,1,2759,4,2,3,0,1,1,0,0,2,1,0,23,1,0,1,1,2,1,0,0,1
1051,1,22,4,0,1,0,0,0,0,7577,0,3,3,0,1,0,0,0,4,0,1,34,1,0,0,1,2,1,0,0,0
1052,3,20,4,0,1,0,0,0,0,2874,3,0,4,0,0,1,0,0,1,0,0,42,0,0,1,1,2,1,1,0,1
1053,0,13,2,0,0,0,0,0,0,1976,0,2,2,0,0,0,0,0,1,0,0,29,0,0,1,1,2,1,0,0,1
1054,3,9,4,0,1,0,0,0,0,636,0,2,4,0,1,0,0,0,4,0,0,33,0,0,1,1,2,1,1,0,1
1055,0,13,2,0,0,0,1,0,0,1119,3,3,2,0,0,0,0,0,4,0,1,25,0,1,0,1,1,1,0,0,1
1056,3,12,4,0,0,0,0,0,0,1319,0,3,3,0,1,0,1,1,4,0,0,21,0,0,1,1,2,1,0,0,1
1057,1,6,1,0,0,0,1,0,0,1844,0,2,3,0,1,0,1,0,3,1,0,21,0,0,1,1,2,2,0,1,1
1058,3,38,2,0,1,0,0,0,0,12244,0,2,2,0,1,0,0,0,4,0,1,30,0,0,0,1,3,1,0,0,1
1059,3,19,4,0,0,1,0,0,0,1022,4,2,2,0,0,0,0,0,4,0,0,28,0,0,0,1,1,1,0,0,1
1060,0,6,4,0,0,0,1,0,0,2207,2,0,2,0,0,0,0,0,4,0,0,28,0,0,1,1,1,1,0,0,0
1061,1,13,2,1,0,0,0,0,0,1047,0,2,3,0,1,0,0,0,1,0,0,999,0,0,1,1,2,1,0,0,0
1062,0,29,3,1,0,0,0,0,0,17729,0,2,3,0,1,0,0,0,4,1,0,24,0,0,1,1,3,1,1,0,1
1063,1,34,0,0,0,0,0,0,0,12587,0,0,1,0,1,0,0,0,1,0,0,32,0,0,0,1,2,2,0,0,0
1064,0,31,4,0,0,0,1,0,0,9721,4,2,3,0,1,0,0,0,1,0,0,40,0,1,1,1,2,2,1,0,0
1065,3,7,4,0,0,0,0,0,0,-41,4,2,3,1,0,0,0,0,2,0,0,22,0,0,1,1,2,1,1,0,0
1066,3,30,4,0,0,0,1,0,0,1146,0,4,3,0,1,0,0,0,4,0,0,52,0,0,1,2,2,1,0,0,1
1067,0,14,3,0,0,0,0,0,0,2858,4,4,3,0,1,0,0,0,3,0,0,51,0,1,1,1,2,1,1,0,1
1068,3,13,2,1,0,0,0,0,0,2213,0,2,3,0,0,0,0,0,3,1,0,35,0,0,1,1,2,1,0,0,1
1069,3,10,4,0,0,1,0,0,0,1846,2,4,3,0,0,0,0,0,2,0,0,35,0,0,1,1,3,2,1,0,1
1070,1,35,2,0,0,1,0,0,1,5760,1,1,2,0,0,0,0,0,4,0,0,29,1,0,0,1,0,1,1,0,1
1071,0,40,4,0,0,0,0,0,0,4264,1,4,3,0,0,0,0,0,4,0,0,18,0,0,1,1,2,1,0,0,0
1072,3,23,2,0,0,1,0,0,0,3939,2,2,1,0,0,0,0,0,4,1,0,25,0,1,0,1,2,1,0,0,0
1073,0,6,2,1,0,0,0,0,1,2275,1,2,2,0,1,0,0,0,2,0,0,31,0,0,1,1,2,2,0,0,1
1074,3,26,3,0,0,0,0,0,1,1992,4,4,3,0,1,0,0,0,4,0,1,32,1,0,1,1,2,2,0,0,1
1075,1,18,4,0,0,0,1,0,0,782,0,1,1,0,0,0,0,0,2,1,1,39,0,0,1,1,1,1,0,0,1
1076,3,42,2,0,1,1,0,0,0,4125,1,4,3,0,1,0,0,0,3,0,0,29,0,0,0,1,3,1,1,0,1
1077,0,51,2,0,0,0,0,0,0,3123,0,2,1,0,1,0,0,0,4,1,0,37,1,0,1,1,2,2,0,0,1
1078,0,23,2,0,0,0,0,1,0,1347,0,2,2,1,0,0,0,0,4,0,0,45,0,0,0,1,2,1,0,0,1
1079,3,16,2,0,0,0,1,,0,1076,0,3,4,0,1,0,0,0,1,1,0,40,0,0,1,1,1,1,0,0,1
1080,0,34,4,0,0,0,0,1,0,1287,0,2,3,0,1,1,0,0,4,0,0,46,0,0,1,2,1,1,0,0,1
1081,0,33,1,1,1,0,0,0,0,9075,0,0,3,0,1,0,0,0,4,0,1,46,1,0,0,2,1,1,1,0,0
1082,1,10,2,1,0,0,1,0,0,1886,0,3,2,0,1,0,0,0,3,0,0,39,0,0,1,1,2,1,0,1,1
1083,0,13,2,0,1,0,0,0,0,4079,0,2,1,0,1,0,0,0,4,0,0,28,0,0,1,1,2,1,0,0,0
1084,3,22,2,0,0,0,1,0,0,1221,3,3,3,0,0,1,0,0,3,0,0,40,0,0,1,1,,1,0,0,1
1085,3,24,4,1,1,0,0,0,0,3927,4,3,2,0,1,1,0,0,4,0,1,48,0,0,0,1,3,2,0,0,1
1086,3,23,4,0,0,1,0,0,0,1989,0,3,1,0,1,0,0,0,4,1,0,22,0,0,1,1,2,1,1,0,1
1087,0,9,2,0,0,0,0,0,0,1921,0,1,3,0,1,0,0,0,2,1,0,39,0,0,1,1,1,1,0,0,0
1088,3,11,4,0,0,1,0,0,1,1659,0,3,3,0,0,0,0,0,2,0,0,34,0,0,1,1,2,1,0,0,1
1089,1,20,2,1,0,0,1,0,0,9999999,2,2,3,0,0,0,0,0,1,0,0,21,0,1,0,1,1,1,0,0,0
1090,3,24,4,0,0,0,0,1,0,1871,2,4,2,0,1,0,0,0,4,0,0,57,0,0,1,1,2,1,1,0,0
1091,3,24,3,0,0,0,1,0,0,2924,1,2,3,0,1,1,0,0,3,0,0,25,0,0,1,2,2,1,1,0,0
1092,3,38,4,0,0,0,1,0,0,680,0,2,3,0,1,0,0,0,4,1,0,39,0,0,1,1,2,1,0,0,0
1093,3,39,2,1,0,0,0,0,0,1179,0,1,2,0,0,0,0,0,2,1,0,28,0,0,1,1,2,1,1,0,1
1094,0,18,2,1,0,0,0,0,0,14877,2,2,1,0,0,0,0,0,4,0,0,21,0,1,1,1,2,1,1,0,1
1095,3,25,0,0,1,1,0,0,0,7915,0,0,1,0,0,0,0,0,4,0,0,38,0,0,1,1,3,1,1,0,0
1096,1,14,2,1,0,0,1,0,0,3897,0,1,2,0,0,0,1,0,2,0,0,27,0,0,1,1,2,1,0,0,0
1097,1,8,2,0,0,0,0,0,0,2844,4,2,2,0,0,1,0,0,4,0,0,27,1,,1,1,2,1,0,0,0
1098,1,23,2,1,0,0,0,0,0,2981,0,2,3,0,0,0,0,0,3,0,0,31,0,1,1,1,2,1,0,0,0
1099,1,33,3,0,0,0,0,0,0,14104,4,4,2,0,1,0,0,0,4,0,1,50,1,0,0,1,3,1,1,0,1
1100,3,17,2,0,0,0,1,0,0,3878,0,3,3,0,0,0,0,0,1,1,0,37,1,0,1,1,1,1,0,0,1
1101,3,11,4,1,1,0,0,0,0,11883,4,0,2,0,1,0,1,0,4,0,1,40,0,0,0,1,3,1,1,0,1
1102,0,13,3,0,0,0,0,0,0,5856,4,1,3,0,1,0,0,0,3,0,0,46,1,0,1,1,1,1,0,0,1
1103,0,19,2,0,0,0,1,0,0,1688,0,1,0,0,0,0,1,0,3,0,0,31,0,0,1,1,2,1,0,1,1
1104,0,9,4,0,0,0,0,0,1,3453,0,1,3,0,1,0,0,0,4,1,0,33,1,0,1,2,2,1,0,0,1
1105,0,24,2,0,0,1,0,0,0,5323,1,3,2,0,0,0,0,0,1,0,1,42,0,0,1,1,3,1,1,0,0
1106,1,7,2,1,0,1,0,1,0,2916,0,0,2,0,1,0,0,0,4,0,1,76,0,0,0,1,2,2,1,0,1
1107,1,9,4,0,0,0,0,0,0,539,2,2,1,0,0,1,0,1,3,0,0,30,0,0,1,1,2,2,0,0,1
1108,0,45,2,0,0,0,0,0,0,1379,0,0,3,0,0,0,0,0,2,0,0,38,0,0,1,1,3,1,1,0,1
1109,3,14,2,0,0,0,1,0,0,1455,0,2,3,0,1,0,0,0,4,0,0,43,0,0,1,1,1,1,0,0,1
1110,1,41,2,0,0,0,1,0,0,1320,4,4,3,0,0,0,0,0,1,1,0,43,1,0,1,1,2,1,0,0,1
1111,3,9,2,0,0,1,0,0,0,4261,0,4,3,0,0,1,0,0,4,0,0,27,0,0,1,1,2,1,0,0,1
1112,1,30,3,0,0,0,0,0,0,13734,0,3,2,0,0,0,0,0,4,0,1,40,1,0,0,2,3,1,0,0,1
1113,3,11,4,0,0,0,0,0,0,1362,0,2,1,0,0,1,0,0,2,0,0,65,0,0,1,1,1,1,0,0,1
1114,1,11,2,0,0,0,1,0,0,3116,0,2,3,0,1,0,0,0,3,0,1,24,0,1,1,1,2,1,0,0,1
1115,3,21,4,0,0,0,0,0,1,5765,1,2,4,0,1,0,0,0,4,0,0,41,0,0,1,2,2,1,1,0,1
1116,1,6,2,0,0,0,1,0,1,3290,0,0,2,0,0,0,0,0,4,0,0,21,0,1,0,1,2,1,0,0,1
1117,3,25,0,0,0,0,0,0,0,16998,0,2,1,1,1,0,0,0,4,0,0,72,0,0,1,2,2,1,0,0,1
1118,3,6,4,0,0,0,0,0,0,4210,4,1,1,0,0,0,0,0,2,0,0,29,1,0,1,1,2,1,0,0,1
1119,0,13,2,1,0,0,0,1,0,1040,0,2,3,0,1,0,0,0,1,0,1,40,0,0,1,1,2,2,0,0,1
1120,1,40,3,0,0,1,0,0,0,16609,0,1,3,0,0,0,0,0,1,0,0,48,0,0,1,1,2,1,1,0,0
1121,0,14,2,0,0,0,0,0,0,3188,0,4,4,0,1,0,0,1,3,0,0,66,0,0,1,1,1,1,0,0,1
1122,3,7,2,0,0,0,0,0,0,9284,0,4,3,0,1,0,0,0,4,1,0,31,0,0,1,1,2,1,1,0,0
1123,1,9,0,0,0,0,0,0,0,5624,0,0,1,0,1,0,0,0,1,0,0,37,0,0,1,1,0,1,1,0,1
1124,1,14,2,1,0,0,0,0,0,3589,3,2,0,0,0,0,0,0,2,0,0,25,0,0,1,1,2,1,0,1,1
1125,1,10,4,0,0,0,0,0,0,1267,4,4,4,0,1,0,0,0,3,0,0,58,0,0,1,1,1,2,0,0,1
1126,3,6,4,0,0,0,1,0,0,5113,0,2,3,0,1,1,0,0,4,1,0,39,0,0,1,1,1,1,0,0,1
1127,0,22,0,0,0,0,0,0,0,1601,0,1,2,0,0,0,0,0,4,0,0,19,1,1,0,1,2,2,0,0,1
1128,0,30,2,1,0,0,0,0,0,432,4,1,4,0,1,0,0,0,1,0,0,44,1,0,1,1,1,2,0,0,0
1129,2,7,2,0,0,1,0,0,0,1925,0,4,2,0,0,0,0,0,2,1,0,23,0,0,1,1,2,1,0,1,1
1130,3,25,3,0,0,0,0,0,0,2962,0,3,3,0,1,0,0,0,2,0,0,57,0,0,1,1,1,1,0,0,1
1131,1,15,2,0,0,0,0,0,0,5508,0,2,3,0,0,0,0,0,4,0,0,22,0,0,1,1,2,1,1,0,0
1132,0,23,2,0,1,0,0,0,0,9952,4,2,2,0,1,0,0,0,3,0,0,29,0,1,0,1,3,1,1,0,1
1133,1,12,2,0,0,0,0,0,0,2305,3,2,3,0,0,0,0,0,3,0,0,34,0,0,1,2,2,1,0,0,1
1134,1,62,2,0,1,0,0,0,1,2377,0,0,1,0,0,0,0,0,2,0,1,43,0,0,0,1,3,1,1,0,0
1135,0,15,2,0,0,0,0,1,0,5516,4,2,2,0,1,0,1,0,4,0,0,23,1,0,0,1,2,1,1,0,0
1136,3,19,4,0,0,0,0,0,0,955,3,4,2,0,1,0,0,0,4,0,0,37,0,0,1,2,2,2,0,0,1
1137,1,17,0,1,0,0,1,0,0,2358,0,2,3,0,0,0,0,0,2,0,0,30,0,0,1,1,2,1,1,0,1
1138,0,36,1,0,0,0,0,0,0,2443,0,3,3,0,1,0,0,0,2,0,1,39,0,0,0,1,2,1,0,0,1
1139,1,10,2,1,0,1,1,0,0,1038,4,4,2,0,0,1,0,0,4,1,0,22,0,0,1,1,2,1,1,0,1
1140,0,28,2,0,1,0,0,0,0,2424,4,4,3,0,1,0,0,0,2,0,1,35,0,1,1,1,2,1,1,0,1
1141,0,15,3,1,0,0,0,0,0,3099,0,2,3,0,0,0,0,1,4,1,1,31,0,0,0,1,2,1,0,0,1
1142,0,7,1,0,0,0,0,0,0,1722,0,3,4,0,0,0,0,0,2,1,1,49,0,1,0,1,2,1,0,0,0
1143,1,19,2,1,0,0,0,1,0,2833,0,4,4,0,1,0,0,0,4,0,1,37,1,0,1,2,3,1,1,0,1
1144,1,13,2,0,1,0,0,0,0,7843,0,0,1,0,0,0,0,0,1,1,0,999,0,0,1,1,2,1,1,0,0
1145,3,11,2,0,0,0,1,0,0,257,4,1,3,0,0,1,0,1,4,1,0,52,0,0,1,1,2,2,0,0,0
1146,0,13,2,1,0,0,0,0,0,867,0,4,1,0,1,0,0,0,4,0,0,34,0,0,1,1,1,1,0,1,1
1147,0,25,2,0,0,0,0,0,0,1547,0,4,3,0,1,0,1,0,3,0,0,39,0,0,1,1,2,1,1,0,1
1148,3,12,2,0,0,0,0,0,0,9999999,0,3,3,0,0,0,0,0,2,0,0,29,1,0,1,1,2,2,0,0,1
1149,3,13,0,0,0,0,0,0,0,8772,4,3,1,0,1,0,0,0,1,0,0,27,0,0,1,1,2,2,0,0,1
1150,0,20,2,0,1,0,0,0,0,6055,4,2,3,0,0,0,0,0,4,0,1,46,0,0,0,3,2,1,1,0,1
1151,3,22,3,1,0,0,0,0,0,901,4,1,1,0,1,0,0,0,1,0,0,58,0,0,1,1,3,1,1,0,1
